# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	974995	977103	+	ACI21418.1			GTP pyrophosphokinase (ATP:GTP 3'-pyrophosphotransferase)(ppGpp synthetase I) ((P)ppGpp synthetase)			THEYE_A1009	2109	702	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	977089	977688	-							THEYE_A1010	600		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	977089	977688	-	ACI20206.1			Sua5/YciO/YrdC/YwlC family protein			THEYE_A1010	600	199	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	977669	979522	-							THEYE_A1011	1854		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	977669	979522	-	ACI20255.1			putative protein			THEYE_A1011	1854	617	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	979494	980267	-							THEYE_A1012	774		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	979494	980267	-	ACI22099.1			protein of unknown function			THEYE_A1012	774	257	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	980348	981277	-							THEYE_A1013	930		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	980348	981277	-	ACI20944.1			MoxR family protein			THEYE_A1013	930	309	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	981308	982207	-							THEYE_A1014	900		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	981308	982207	-	ACI21931.1			manganese-dependent inorganic pyrophosphatase			THEYE_A1014	900	299	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	982307	982759	-					folK		THEYE_A1015	453		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	982307	982759	-	ACI20700.1			2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	folK		THEYE_A1015	453	150	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	982854	983117	+							THEYE_A1016	264		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	982854	983117	+	ACI20742.1			hypothetical protein			THEYE_A1016	264	87	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	983104	983313	+							THEYE_A1017	210		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	983104	983313	+	ACI21745.1			conserved hypothetical protein			THEYE_A1017	210	69	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	983517	983939	+							THEYE_A1018	423		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	983517	983939	+	ACI21837.1			OsmC/Ohr family protein			THEYE_A1018	423	140	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	983936	984994	-					hypD		THEYE_A1019	1059		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	983936	984994	-	ACI20931.1			hydrogenase expression/formation protein HypD	hypD		THEYE_A1019	1059	352	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	984991	986037	-							THEYE_A1020	1047		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	984991	986037	-	ACI21168.1			hypothetical protein			THEYE_A1020	1047	348	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	986105	988747	+					secA		THEYE_A1021	2643		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	986105	988747	+	ACI20371.1			preprotein translocase, SecA subunit	secA		THEYE_A1021	2643	880	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	988744	989187	-							THEYE_A1022	444		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	988744	989187	-	ACI22064.1			cupin domain protein			THEYE_A1022	444	147	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	989250	991232	+							THEYE_A1023	1983		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	989250	991232	+	ACI21305.1			methyl-accepting chemotaxis protein			THEYE_A1023	1983	660	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	991233	992264	+							THEYE_A1024	1032		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	991233	992264	+	ACI20628.1			sorbitol dehydrogenase			THEYE_A1024	1032	343	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	992288	993490	-							THEYE_A1025	1203		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	992288	993490	-	ACI20911.1			radical SAM domain protein			THEYE_A1025	1203	400	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	993596	993793	+					rpsU		THEYE_A1026	198		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	993596	993793	+	ACI21393.1			ribosomal protein S21	rpsU		THEYE_A1026	198	65	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	993869	994825	+							THEYE_A1027	957		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	993869	994825	+	ACI20281.1			hypothetical protein			THEYE_A1027	957	318	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	994835	996535	+					dnaG		THEYE_A1028	1701		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	994835	996535	+	ACI21473.1			DNA primase	dnaG		THEYE_A1028	1701	566	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	996528	997811	+							THEYE_A1029	1284		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	996528	997811	+	ACI20840.1			RNA polymerase sigma 70 factor			THEYE_A1029	1284	427	
gene	tRNA	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	997860	997936	+							THEYE_A1030	77		
tRNA		GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	997860	997936	+				tRNA-Met			THEYE_A1030	77		
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	997957	998694	+							THEYE_A1031	738		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	997957	998694	+	ACI21025.1			putative protein			THEYE_A1031	738	245	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	998695	999093	+					rnhA		THEYE_A1032	399		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	998695	999093	+	ACI22169.1			RNase H	rnhA		THEYE_A1032	399	132	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	999075	999989	+							THEYE_A1033	915		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	999075	999989	+	ACI21219.1			ATPase, PP-loop superfamily			THEYE_A1033	915	304	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	999982	1000503	+							THEYE_A1034	522		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	999982	1000503	+	ACI20312.1			nitroreductase family protein			THEYE_A1034	522	173	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1000500	1001291	+							THEYE_A1035	792		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1000500	1001291	+	ACI21550.1			inositol-1-monophosphatase			THEYE_A1035	792	263	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1001284	1001646	-							THEYE_A1036	363		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1001284	1001646	-	ACI20410.1			conserved hypothetical protein			THEYE_A1036	363	120	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1001633	1002580	-							THEYE_A1037	948		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1001633	1002580	-	ACI20648.1			pseudouridylate synthase, 23S RNA-specific			THEYE_A1037	948	315	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1002577	1005078	-					uvrA1		THEYE_A1038	2502		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1002577	1005078	-	ACI21793.1			excinuclease ABC, A subunit	uvrA1		THEYE_A1038	2502	833	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1005081	1006067	-							THEYE_A1039	987		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1005081	1006067	-	ACI21734.1			conserved hypothetical protein			THEYE_A1039	987	328	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1006144	1010076	+							THEYE_A1040	3933		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1006144	1010076	+	ACI20831.1			conserved hypothetical protein			THEYE_A1040	3933	1310	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1010045	1012681	+							THEYE_A1041	2637		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1010045	1012681	+	ACI21978.1			outer membrane protein, OMP85 family, putative			THEYE_A1041	2637	878	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1012644	1013132	+							THEYE_A1042	489		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1012644	1013132	+	ACI21304.1			conserved hypothetical protein			THEYE_A1042	489	162	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1013122	1013580	-							THEYE_A1043	459		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1013122	1013580	-	ACI21303.1			bifunctional protein argHA			THEYE_A1043	459	152	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1013570	1014109	-							THEYE_A1044	540		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1013570	1014109	-	ACI20490.1			ketoisovalerate oxidoreductase subunit VorA			THEYE_A1044	540	179	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1014094	1014840	-							THEYE_A1045	747		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1014094	1014840	-	ACI21705.1			ketoisovalerate oxidoreductase subunit VorA			THEYE_A1045	747	248	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1014837	1015772	-							THEYE_A1046	936		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1014837	1015772	-	ACI20795.1			bifunctional 3-dehydroquinate synthase/phosphatase			THEYE_A1046	936	311	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1015759	1017474	-					proS		THEYE_A1047	1716		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1015759	1017474	-	ACI20357.1			prolyl-tRNA synthetase	proS		THEYE_A1047	1716	571	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1017719	1018942	-							THEYE_A1048	1224		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1017719	1018942	-	ACI21250.1			conserved hypothetical protein			THEYE_A1048	1224	407	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1018939	1020234	-					miaB		THEYE_A1049	1296		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1018939	1020234	-	ACI21164.1			tRNA-I(6)A37 thiotransferase enzyme MiaB	miaB		THEYE_A1049	1296	431	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1020318	1022303	+							THEYE_A1050	1986		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1020318	1022303	+	ACI22002.1			sodium/hydrogen exchanger family/TrkA domain protein			THEYE_A1050	1986	661	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1022319	1022951	-							THEYE_A1051	633		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1022319	1022951	-	ACI20488.1			NADPH-dependent fmn reductase domain protein			THEYE_A1051	633	210	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1023053	1024186	-							THEYE_A1052	1134		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1023053	1024186	-	ACI20833.1			ser/thr protein phosphatase family protein			THEYE_A1052	1134	377	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1024341	1024982	+							THEYE_A1053	642		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1024341	1024982	+	ACI20344.1			probable peroxiredoxin 2			THEYE_A1053	642	213	
gene	tRNA	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1025070	1025165	-							THEYE_A1054	96		
tRNA		GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1025070	1025165	-				tRNA-Ser			THEYE_A1054	96		
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1025187	1025504	-							THEYE_A1055	318		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1025187	1025504	-	ACI21207.1			hypothetical protein			THEYE_A1055	318	105	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1025572	1025943	-							THEYE_A1056	372		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1025572	1025943	-	ACI22124.1			chain A, Cytochrome C3 From Desulfomicrobium Baculatus			THEYE_A1056	372	123	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1025976	1026608	-							THEYE_A1057	633		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1025976	1026608	-	ACI20984.1			hydrogen sulfide production: membrane anchoring protein			THEYE_A1057	633	210	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1026608	1028608	-							THEYE_A1058	2001		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1026608	1028608	-	ACI21272.1			cytochrome c family protein, putative			THEYE_A1058	2001	666	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1028724	1029083	-							THEYE_A1059	360		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1028724	1029083	-	ACI20382.1			membrane protein, putative			THEYE_A1059	360	119	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1029209	1030615	+							THEYE_A1060	1407		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1029209	1030615	+	ACI22043.1			conserved hypothetical protein			THEYE_A1060	1407	468	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1030612	1031670	+							THEYE_A1061	1059		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1030612	1031670	+	ACI20198.1			cytochrome c biogenesis protein, CcmF/CcyK/CcsA family			THEYE_A1061	1059	352	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1031675	1032676	+							THEYE_A1062	1002		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1031675	1032676	+	ACI21822.1			O-sialoglycoprotein endopeptidase			THEYE_A1062	1002	333	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1032937	1034124	+					argG		THEYE_A1063	1188		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1032937	1034124	+	ACI21033.1			argininosuccinate synthase	argG		THEYE_A1063	1188	395	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1034117	1035223	+							THEYE_A1064	1107		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1034117	1035223	+	ACI21885.1			DNA processing protein DprA			THEYE_A1064	1107	368	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1035224	1035499	+							THEYE_A1065	276		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1035224	1035499	+	ACI20712.1			serine/threonine protein kinase			THEYE_A1065	276	91	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1035490	1037823	+					topA		THEYE_A1066	2334		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1035490	1037823	+	ACI20561.1			DNA topoisomerase I	topA		THEYE_A1066	2334	777	
gene	SRP_RNA	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1037762	1037861	+					srpB		THEYE_A1067	100		
ncRNA	SRP_RNA	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1037762	1037861	+				Bacterial signal recognition particle RNA	srpB		THEYE_A1067	100		
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1037877	1039415	+							THEYE_A1068	1539		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1037877	1039415	+	ACI21691.1			DNA polymerase III subunit gamma/tau			THEYE_A1068	1539	512	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1039408	1039752	+							THEYE_A1069	345		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1039408	1039752	+	ACI22116.1			conserved hypothetical protein			THEYE_A1069	345	114	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1039749	1040342	+					recR		THEYE_A1070	594		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1039749	1040342	+	ACI21009.1			recombination protein RecR	recR		THEYE_A1070	594	197	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1040335	1041108	+							THEYE_A1071	774		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1040335	1041108	+	ACI20392.1			conserved hypothetical protein			THEYE_A1071	774	257	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1041105	1043192	+					rnr		THEYE_A1072	2088		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1041105	1043192	+	ACI20284.1			ribonuclease R	rnr		THEYE_A1072	2088	695	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1043152	1043922	-							THEYE_A1073	771		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1043152	1043922	-	ACI21275.1			hypothetical protein			THEYE_A1073	771	256	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1043941	1045785	-							THEYE_A1074	1845		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1043941	1045785	-	ACI21384.1			magnesium-chelatase subunit ChlD			THEYE_A1074	1845	614	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1045763	1046773	-							THEYE_A1075	1011		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1045763	1046773	-	ACI20505.1			magnesium-chelatase subunit ChlI			THEYE_A1075	1011	336	
gene	pseudogene	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1046770	1050704	-							THEYE_A1077	3935		pseudo
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1050778	1050999	+							THEYE_A1078	222		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1050778	1050999	+	ACI22072.1			conserved domain protein			THEYE_A1078	222	73	
gene	protein_coding	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1050992	1051234	+							THEYE_A1079	243		
CDS	with_protein	GCA_000020985.1	Primary Assembly	chromosome		CP001147.1	1050992	1051234	+	ACI20789.1			conserved domain protein			THEYE_A1079	243	80	
